Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
742270796765089792,cost,2016-06-13 08:22:00,gis v genesis metals corp filings gis v cost slv sah,0.0,0.0,71.0,40.0,False,0
742269911364476928,cost,2016-06-13 08:18:00,cost costco wholesale research analysts weekly ratings updates,0.0,0.0,630.0,5.0,False,0
742269815323250688,cost,2016-06-13 08:18:00,cost costco wholesale research analysts weekly ratings updates,0.0,0.0,168.0,0.0,False,0
742269014467039232,cost,2016-06-13 08:14:00,costco wholesale cost – research analysts’ weekly ratings updates,0.0,0.0,771.0,8.0,False,0
742267451736461312,cost,2016-06-13 08:08:00,costco wholesale cost – research analysts’ weekly ratings updates,0.0,0.0,421.0,10.0,False,0
742265764963487746,cost,2016-06-13 08:02:00,cost costco wholesale corp financials cost bgeix watt fmsa,0.0,0.0,77.0,40.0,False,0
742260434439282688,cost,2016-06-13 07:40:00,cost dust settle time add long stock wait sessions chart looks great,1.0,0.0,1204.0,2034.0,False,1
742259542109491200,cost,2016-06-13 07:37:00,new post new cost trade plan,1.0,0.0,1204.0,2034.0,False,0
742243981715734532,cost,2016-06-13 06:35:00,saquickideas beaten down softline retailers awash cash,0.0,0.0,1589.0,1376.0,False,0
742192907944239106,cost,2016-06-13 03:12:00,cost ask see greater cost abx car,0.0,0.0,80.0,41.0,False,1
742189501078872064,cost,2016-06-13 02:59:00,aldi outspends coles advertising stays sidelines read,0.0,0.0,153.0,2.0,False,0
742160700546502656,cost,2016-06-13 01:04:00,vwo vanguard ftse emerging markets etf current price vwo cost uwti gwl,0.0,0.0,73.0,40.0,False,0
742157305731371008,cost,2016-06-13 00:51:00,syy sysco corp company info syy hyd cost gild,0.0,0.0,73.0,58.0,False,0
742156786908565505,cost,2016-06-13 00:49:00,buybacks dividends trump bathroom policies,0.0,0.0,3.0,1.0,False,0
742155033513361408,cost,2016-06-13 00:42:00,sh proshares short p500 change sh cost hyld panw,0.0,0.0,58.0,40.0,False,0
742152765963522049,cost,2016-06-13 00:33:00,pgx powershares preferred portfolio current price pgx spxs cbt cost,0.0,0.0,73.0,40.0,False,0
742148738127368192,cost,2016-06-13 00:17:00,wmt tgt cost buybacks dividends trump bathroom policies,0.0,0.0,638.0,0.0,False,1
742147860397883392,cost,2016-06-13 00:13:00,iwm ishares russell 2000 etf exchange iwm cost wynn soyb,1.0,0.0,73.0,40.0,False,0
742125588572459008,cost,2016-06-12 22:45:00,cost us costco rules ad blitz aldi outspends coles wholesale corp,0.0,0.0,2767.0,279.0,False,1
742118474256814080,cost,2016-06-12 22:16:00,,0.0,0.0,6.0,3.0,False,0
742105157564026880,cost,2016-06-12 21:23:00,rt cost costco wholesale dividend stock analysis equals greater,0.0,1.0,4588.0,1428.0,True,0
742103845182922752,cost,2016-06-12 21:18:00,cost costco wholesale dividend stock analysis equals greater,0.0,1.0,8442.0,5688.0,False,0
742097791409782784,cost,2016-06-12 20:54:00,jim believe chinese investment may acquire companies us retail industry shld jwn kss cost,2.0,1.0,120.0,969.0,False,0
742049658097176576,cost,2016-06-12 17:43:00,bought eggs costco 0.86 18 eggs dunno thats possible cost,4.0,0.0,1429.0,409.0,False,0
742041281220644865,cost,2016-06-12 17:10:00,one positive terrorists mass shooters kill get killed us taxpayers spared long trial long death row stay high cost,0.0,0.0,300.0,2536.0,False,0
